Id,alpha
278400,2
278401,3
278402,4
278403,2
278404,4
278405,1
278406,1
278407,2
278408,3
278409,4
278410,1
278411,2
278412,4
278413,2
278414,2
278415,2
278416,4
278417,3
278418,2
278419,2
278420,1
278421,1
278422,4
278423,1
278424,2
278425,2
278426,1
278427,2
278428,2
278429,2
278430,2
278431,4
278432,3
278433,2
278434,4
278435,2
278436,3
278437,2
278438,1
278439,1
278440,2
278441,1
278442,4
278443,2
278444,2
278445,2
278446,2
278447,2
278448,2
278449,3
278450,2
278451,2
278452,4
278453,3
278454,3
278455,3
278456,4
278457,2
278458,2
278459,1
278460,2
278461,4
278462,2
278463,2
278464,2
278465,1
278466,2
278467,2
278468,3
278469,2
278470,4
278471,1
278472,2
278473,2
278474,1
278475,2
278476,1
278477,1
278478,4
278479,2
278480,2
278481,1
278482,2
278483,1
278484,4
278485,2
278486,2
278487,3
278488,2
278489,2
278490,4
278491,4
278492,1
278493,4
278494,2
278495,4
278496,3
278497,3
278498,2
278499,2
278500,3
278501,4
278502,2
278503,1
278504,3
278505,4
278506,2
278507,1
278508,1
278509,3
278510,1
278511,3
278512,2
278513,3
278514,1
278515,4
278516,2
278517,4
278518,2
278519,2
278520,1
278521,3
278522,1
278523,2
278524,3
278525,4
278526,2
278527,3
278528,2
278529,2
278530,1
278531,2
278532,2
278533,4
278534,1
278535,1
278536,2
278537,2
278538,3
278539,2
278540,2
278541,4
278542,3
278543,3
278544,2
278545,2
278546,2
278547,3
278548,2
278549,1
278550,2
278551,2
278552,2
278553,2
278554,2
278555,2
278556,1
278557,3
278558,2
278559,2
278560,1
278561,1
278562,1
278563,2
278564,3
278565,2
278566,2
278567,2
278568,1
278569,2
278570,2
278571,3
278572,1
278573,1
278574,2
278575,4
278576,2
278577,3
278578,4
278579,3
278580,2
278581,2
278582,3
278583,2
278584,1
278585,4
278586,2
278587,4
278588,2
278589,2
278590,2
278591,1
278592,2
278593,1
278594,4
278595,2
278596,3
278597,4
278598,2
278599,2
278600,3
278601,2
278602,2
278603,1
278604,3
278605,1
278606,2
278607,1
278608,2
278609,2
278610,4
278611,3
278612,4
278613,4
278614,4
278615,3
278616,3
278617,1
278618,4
278619,1
278620,1
278621,3
278622,4
278623,2
278624,3
278625,2
278626,2
278627,2
278628,1
278629,1
278630,1
278631,1
278632,2
278633,1
278634,3
278635,4
278636,1
278637,4
278638,2
278639,4
278640,2
278641,3
278642,4
278643,4
278644,4
278645,2
278646,2
278647,1
278648,2
278649,3
278650,4
278651,1
278652,2
278653,4
278654,3
278655,2
278656,3
278657,2
278658,2
278659,3
278660,3
278661,4
278662,1
278663,4
278664,1
278665,2
278666,2
278667,1
278668,2
278669,2
278670,3
278671,2
278672,1
278673,1
278674,4
278675,2
278676,1
278677,2
278678,4
278679,2
278680,1
278681,2
278682,1
278683,3
278684,1
278685,2
278686,1
278687,2
278688,3
278689,2
278690,2
278691,1
278692,2
278693,3
278694,2
278695,3
278696,1
278697,2
278698,2
278699,1
278700,2
278701,2
278702,1
278703,2
278704,2
278705,3
278706,2
278707,3
278708,2
278709,1
278710,2
278711,2
278712,1
278713,3
278714,2
278715,1
278716,2
278717,1
278718,2
278719,1
278720,4
278721,2
278722,1
278723,2
278724,2
278725,2
278726,1
278727,2
278728,2
278729,2
278730,4
278731,2
278732,2
278733,1
278734,2
278735,2
278736,2
278737,2
278738,1
278739,2
278740,1
278741,2
278742,2
278743,2
278744,2
278745,2
278746,3
278747,2
278748,1
278749,2
278750,1
278751,3
278752,4
278753,2
278754,2
278755,4
278756,2
278757,2
278758,2
278759,2
278760,2
278761,2
278762,2
278763,3
278764,2
278765,2
278766,2
278767,2
278768,4
278769,3
278770,2
278771,1
278772,2
278773,4
278774,2
278775,1
278776,1
278777,2
278778,4
278779,1
278780,4
278781,3
278782,2
278783,2
278784,2
278785,2
278786,2
278787,2
278788,1
278789,1
278790,2
278791,1
278792,2
278793,4
278794,3
278795,1
278796,2
278797,2
278798,2
278799,4
278800,2
278801,4
278802,1
278803,2
278804,2
278805,1
278806,2
278807,2
278808,4
278809,1
278810,2
278811,2
278812,4
278813,1
278814,3
278815,2
278816,2
278817,2
278818,4
278819,2
278820,2
278821,4
278822,2
278823,2
278824,1
278825,2
278826,2
278827,2
278828,2
278829,2
278830,2
278831,1
278832,1
278833,3
278834,2
278835,1
278836,3
278837,4
278838,1
278839,2
278840,1
278841,4
278842,2
278843,2
278844,2
278845,2
278846,1
278847,2
278848,2
278849,2
278850,2
278851,4
278852,2
278853,4
278854,3
278855,2
278856,3
278857,4
278858,3
278859,4
278860,1
278861,2
278862,3
278863,2
278864,1
278865,2
278866,3
278867,2
278868,3
278869,3
278870,2
278871,2
278872,2
278873,2
278874,1
278875,4
278876,2
278877,1
278878,2
278879,2
278880,1
278881,2
278882,4
278883,2
278884,4
278885,2
278886,2
278887,1
278888,2
278889,1
278890,2
278891,3
278892,2
278893,1
278894,4
278895,2
278896,4
278897,1
278898,1
278899,1
278900,2
278901,1
278902,1
278903,1
278904,2
278905,2
278906,2
278907,2
278908,1
278909,2
278910,2
278911,2
278912,3
278913,3
278914,2
278915,3
278916,3
278917,1
278918,2
278919,4
278920,2
278921,3
278922,2
278923,2
278924,4
278925,3
278926,2
278927,2
278928,2
278929,1
278930,3
278931,2
278932,2
278933,2
278934,2
278935,3
278936,1
278937,2
278938,1
278939,2
278940,4
278941,2
278942,2
278943,3
278944,4
278945,3
278946,1
278947,1
278948,2
278949,2
278950,3
278951,2
278952,3
278953,2
278954,4
278955,2
278956,1
278957,3
278958,2
278959,2
278960,2
278961,3
278962,1
278963,3
278964,2
278965,2
278966,2
278967,1
278968,3
278969,1
278970,2
278971,2
278972,1
278973,2
278974,2
278975,2
278976,1
278977,2
278978,2
278979,4
278980,1
278981,2
278982,3
278983,2
278984,3
278985,2
278986,3
278987,3
278988,2
278989,1
278990,2
278991,1
278992,4
278993,2
278994,2
278995,2
278996,4
278997,2
278998,1
278999,2
279000,3
279001,2
279002,2
279003,2
279004,2
279005,1
279006,2
279007,1
279008,2
279009,2
279010,3
279011,2
279012,1
279013,3
279014,4
279015,1
279016,2
279017,4
279018,4
279019,2
279020,1
279021,2
279022,2
279023,4
279024,1
279025,1
279026,2
279027,2
279028,2
279029,2
279030,3
279031,4
279032,2
279033,2
279034,2
279035,4
279036,4
279037,4
279038,2
279039,2
279040,2
279041,3
279042,4
279043,2
279044,3
279045,2
279046,2
279047,2
279048,1
279049,1
279050,2
279051,4
279052,2
279053,2
279054,1
279055,1
279056,4
279057,1
279058,4
279059,2
279060,3
279061,2
279062,3
279063,2
279064,4
279065,2
279066,2
279067,4
279068,2
279069,1
279070,2
279071,4
279072,1
279073,2
279074,2
279075,2
279076,2
279077,2
279078,4
279079,3
279080,2
279081,2
279082,2
279083,3
279084,1
279085,4
279086,2
279087,4
279088,2
279089,2
279090,2
279091,4
279092,1
279093,2
279094,1
279095,2
279096,2
279097,2
279098,2
279099,2
279100,1
279101,4
279102,2
279103,2
279104,2
279105,2
279106,4
279107,2
279108,2
279109,4
279110,3
279111,3
279112,2
279113,2
279114,1
279115,2
279116,1
279117,1
279118,3
279119,2
279120,4
279121,4
279122,4
279123,2
279124,2
279125,3
279126,2
279127,2
279128,2
279129,4
279130,3
279131,1
279132,4
279133,2
279134,2
279135,2
279136,1
279137,1
279138,1
279139,2
279140,2
279141,2
279142,2
279143,3
279144,2
279145,1
279146,3
279147,3
279148,2
279149,1
279150,2
279151,2
279152,4
279153,2
279154,1
279155,1
279156,3
279157,2
279158,3
279159,2
279160,1
279161,2
279162,2
279163,1
279164,1
279165,2
279166,3
279167,2
279168,1
279169,4
279170,2
279171,2
279172,2
279173,3
279174,2
279175,2
279176,2
279177,2
279178,1
279179,1
279180,3
279181,3
279182,4
279183,2
279184,3
279185,2
279186,4
279187,2
279188,2
279189,2
279190,4
279191,4
279192,4
279193,2
279194,3
279195,1
279196,1
279197,2
279198,1
279199,4
279200,3
279201,2
279202,2
279203,3
279204,3
279205,1
279206,1
279207,2
279208,3
279209,3
279210,2
279211,2
279212,3
279213,2
279214,3
279215,4
279216,4
279217,2
279218,3
279219,2
279220,2
279221,2
279222,3
279223,2
279224,1
279225,2
279226,2
279227,3
279228,4
279229,1
279230,2
279231,2
279232,4
279233,1
279234,2
279235,1
279236,1
279237,2
279238,3
279239,2
279240,4
279241,4
279242,2
279243,2
279244,2
279245,2
279246,4
279247,1
279248,2
279249,1
279250,4
279251,2
279252,2
279253,2
279254,3
279255,1
279256,3
279257,2
279258,1
279259,1
279260,1
279261,3
279262,2
279263,2
279264,1
279265,2
279266,4
279267,4
279268,2
279269,3
279270,4
279271,2
279272,2
279273,4
279274,1
279275,2
279276,1
279277,2
279278,3
279279,1
279280,2
279281,1
279282,2
279283,1
279284,2
279285,4
279286,1
279287,4
279288,2
279289,4
279290,2
279291,2
279292,2
279293,3
279294,3
279295,1
279296,2
279297,2
279298,4
279299,3
279300,1
279301,2
279302,4
279303,1
279304,3
279305,4
279306,2
279307,2
279308,1
279309,3
279310,1
279311,2
279312,2
279313,4
279314,2
279315,2
279316,2
279317,4
279318,4
279319,3
279320,3
279321,2
279322,3
279323,4
279324,2
279325,2
279326,1
279327,3
279328,4
279329,2
279330,4
279331,4
279332,2
279333,4
279334,1
279335,1
279336,2
279337,2
279338,2
279339,1
279340,1
279341,2
279342,2
279343,2
279344,2
279345,4
279346,2
279347,2
279348,4
279349,3
279350,2
279351,1
279352,2
279353,2
279354,3
279355,2
279356,3
279357,1
279358,4
279359,2
279360,4
279361,4
279362,2
279363,2
279364,4
279365,1
279366,4
279367,4
279368,1
279369,2
279370,2
279371,1
279372,1
279373,4
279374,4
279375,3
279376,4
279377,2
279378,2
279379,1
279380,1
279381,2
279382,1
279383,1
279384,4
279385,4
279386,2
279387,1
279388,1
279389,1
279390,1
279391,3
279392,1
279393,3
279394,2
279395,3
279396,1
279397,1
279398,1
279399,2
279400,3
279401,2
279402,2
279403,2
279404,3
279405,3
279406,1
279407,3
279408,4
279409,4
279410,1
279411,1
279412,2
279413,1
279414,1
279415,3
279416,2
279417,2
279418,2
279419,3
279420,3
279421,3
279422,2
279423,2
279424,2
279425,2
279426,4
279427,4
279428,2
279429,2
279430,2
279431,2
279432,1
279433,3
279434,2
279435,3
279436,2
279437,4
279438,2
279439,1
279440,2
279441,1
279442,1
279443,3
279444,2
279445,2
279446,2
279447,2
279448,1
279449,1
279450,3
279451,1
279452,1
279453,1
279454,3
279455,2
279456,4
279457,2
279458,2
279459,1
279460,1
279461,4
279462,2
279463,3
279464,3
279465,2
279466,2
279467,2
279468,1
279469,1
279470,1
279471,2
279472,3
279473,2
279474,2
279475,2
279476,4
279477,1
279478,2
279479,1
279480,2
279481,2
279482,1
279483,4
279484,2
279485,3
279486,2
279487,2
279488,2
279489,2
279490,4
279491,4
279492,4
279493,2
279494,2
279495,3
279496,2
279497,2
279498,2
279499,2
279500,2
279501,2
279502,4
279503,3
279504,3
279505,4
279506,2
279507,2
279508,2
279509,2
279510,1
279511,1
279512,2
279513,2
279514,2
279515,2
279516,2
279517,1
279518,2
279519,3
279520,3
279521,1
279522,2
279523,2
279524,2
279525,4
279526,4
279527,1
279528,1
279529,4
279530,2
279531,3
279532,4
279533,4
279534,4
279535,2
279536,3
279537,2
279538,4
279539,1
279540,1
279541,2
279542,2
279543,2
279544,2
279545,1
279546,2
279547,1
279548,2
279549,2
279550,2
279551,2
279552,1
279553,1
279554,4
279555,3
279556,3
279557,3
279558,1
279559,2
279560,2
279561,1
279562,3
279563,2
279564,4
279565,1
279566,1
279567,2
279568,4
279569,2
279570,4
279571,1
279572,4
279573,4
279574,2
279575,4
279576,1
279577,2
279578,2
279579,2
279580,1
279581,2
279582,4
279583,1
279584,3
279585,2
279586,1
279587,2
279588,1
279589,3
279590,2
279591,1
279592,2
279593,4
279594,2
279595,4
279596,2
279597,4
279598,4
279599,4
279600,1
279601,3
279602,2
279603,2
279604,1
279605,2
279606,1
279607,1
279608,2
279609,2
279610,2
279611,1
279612,4
279613,3
279614,2
279615,1
279616,1
279617,2
279618,3
279619,1
279620,4
279621,1
279622,2
279623,3
279624,2
279625,1
279626,1
279627,2
279628,2
279629,4
279630,2
279631,3
279632,2
279633,2
279634,2
279635,1
279636,3
279637,1
279638,3
279639,3
279640,2
279641,3
279642,2
279643,2
279644,3
279645,2
279646,1
279647,2
279648,2
279649,2
279650,2
279651,3
279652,3
279653,4
279654,4
279655,3
279656,3
279657,2
279658,3
279659,2
279660,4
279661,2
279662,3
279663,2
279664,1
279665,2
279666,3
279667,3
279668,2
279669,4
279670,1
279671,3
279672,2
279673,2
279674,3
279675,1
279676,2
279677,1
279678,2
279679,1
279680,1
279681,2
279682,4
279683,2
279684,4
279685,2
279686,2
279687,4
279688,2
279689,3
279690,1
279691,2
279692,2
279693,3
279694,3
279695,2
279696,2
279697,1
279698,2
279699,4
279700,4
279701,4
279702,2
279703,2
279704,3
279705,2
279706,3
279707,2
279708,2
279709,2
279710,2
279711,3
279712,3
279713,2
279714,2
279715,2
279716,1
279717,1
279718,1
279719,1
279720,3
279721,2
279722,2
279723,2
279724,2
279725,1
279726,2
279727,1
279728,2
279729,2
279730,3
279731,2
279732,2
279733,2
279734,2
279735,2
279736,2
279737,1
279738,2
279739,2
279740,1
279741,3
279742,3
279743,4
279744,2
279745,4
279746,4
279747,4
279748,2
279749,2
279750,4
279751,2
279752,1
279753,3
279754,4
279755,3
279756,4
279757,4
279758,4
279759,1
279760,2
279761,2
279762,1
279763,1
279764,4
279765,2
279766,3
279767,2
279768,1
279769,1
279770,2
279771,4
279772,2
279773,1
279774,3
279775,3
279776,3
279777,1
279778,1
279779,1
279780,1
279781,1
279782,1
279783,2
279784,2
279785,1
279786,2
279787,4
279788,2
279789,2
279790,2
279791,4
279792,2
279793,2
279794,3
279795,1
279796,2
279797,1
279798,2
279799,4
279800,3
279801,4
279802,2
279803,1
279804,1
279805,3
279806,4
279807,2
279808,2
279809,4
279810,2
279811,4
279812,1
279813,1
279814,2
279815,2
279816,2
279817,1
279818,2
279819,2
279820,1
279821,1
279822,3
279823,2
279824,1
279825,2
279826,2
279827,3
279828,2
279829,1
279830,2
279831,1
279832,2
279833,4
279834,3
279835,1
279836,1
279837,4
279838,4
279839,2
279840,2
279841,1
279842,2
279843,2
279844,1
279845,1
279846,3
279847,2
279848,4
279849,1
279850,4
279851,3
279852,2
279853,4
279854,4
279855,2
279856,3
279857,4
279858,2
279859,2
279860,1
279861,2
279862,2
279863,4
279864,2
279865,2
279866,3
279867,2
279868,2
279869,2
279870,2
279871,2
279872,3
279873,2
279874,4
279875,2
279876,2
279877,2
279878,4
279879,1
279880,1
279881,2
279882,3
279883,2
279884,2
279885,4
279886,1
279887,1
279888,2
279889,2
279890,2
279891,2
279892,1
279893,2
279894,2
279895,1
279896,2
279897,1
279898,2
279899,2
279900,1
279901,3
279902,2
279903,3
279904,2
279905,1
279906,1
279907,2
279908,4
279909,2
279910,3
279911,3
279912,1
279913,1
279914,4
279915,3
279916,3
279917,2
279918,4
279919,2
279920,2
279921,4
279922,1
279923,2
279924,2
279925,3
279926,2
279927,2
279928,1
279929,3
279930,3
279931,1
279932,1
279933,2
279934,3
279935,4
279936,3
279937,3
279938,2
279939,2
279940,3
279941,2
279942,4
279943,2
279944,2
279945,2
279946,2
279947,1
279948,1
279949,1
279950,2
279951,2
279952,1
279953,3
279954,3
279955,4
279956,2
279957,2
279958,1
279959,4
279960,1
279961,1
279962,2
279963,1
279964,2
279965,3
279966,2
279967,1
279968,2
279969,4
279970,2
279971,2
279972,2
279973,4
279974,3
279975,3
279976,2
279977,4
279978,2
279979,2
279980,2
279981,2
279982,2
279983,2
279984,2
279985,3
279986,2
279987,4
279988,3
279989,4
279990,2
279991,3
279992,1
279993,2
279994,2
279995,2
279996,2
279997,3
279998,2
279999,4
280000,4
280001,2
280002,2
280003,2
280004,4
280005,2
280006,4
280007,2
280008,1
280009,1
280010,3
280011,2
280012,2
280013,4
280014,3
280015,2
280016,1
280017,2
280018,2
280019,2
280020,2
280021,1
280022,1
280023,2
280024,1
280025,2
280026,3
280027,2
280028,3
280029,3
280030,4
280031,2
280032,2
280033,2
280034,2
280035,3
280036,4
280037,2
280038,2
280039,3
280040,4
280041,2
280042,4
280043,2
280044,3
280045,2
280046,1
280047,2
280048,4
280049,1
280050,2
280051,2
280052,2
280053,4
280054,1
280055,2
280056,1
280057,2
280058,4
280059,2
280060,2
280061,2
280062,2
280063,2
280064,2
280065,2
280066,2
280067,1
280068,2
280069,1
280070,1
280071,3
280072,2
280073,3
280074,2
280075,2
280076,2
280077,2
280078,4
280079,4
280080,2
280081,4
280082,2
280083,2
280084,4
280085,2
280086,2
280087,2
280088,3
280089,1
280090,1
280091,3
280092,3
280093,2
280094,2
280095,2
280096,4
280097,1
280098,1
280099,2
280100,3
280101,2
280102,2
280103,3
280104,2
280105,3
280106,2
280107,1
280108,4
280109,2
280110,1
280111,3
280112,2
280113,2
280114,2
280115,2
280116,4
280117,3
280118,3
280119,4
280120,4
280121,2
280122,4
280123,2
280124,2
280125,2
280126,4
280127,2
280128,1
280129,2
280130,2
280131,2
280132,2
280133,2
280134,4
280135,3
280136,4
280137,2
280138,3
280139,2
280140,2
280141,3
280142,2
280143,2
280144,2
280145,4
280146,4
280147,2
280148,2
280149,1
280150,1
280151,3
280152,2
280153,1
280154,3
280155,4
280156,2
280157,3
280158,2
280159,2
280160,4
280161,1
280162,4
280163,4
280164,2
280165,2
280166,2
280167,1
280168,2
280169,4
280170,1
280171,2
280172,2
280173,4
280174,4
280175,2
280176,2
280177,4
280178,2
280179,4
280180,4
280181,1
280182,2
280183,3
280184,2
280185,1
280186,1
280187,4
280188,1
280189,1
280190,2
280191,2
280192,4
280193,2
280194,2
280195,4
280196,1
280197,4
280198,2
280199,2
280200,2
280201,1
280202,2
280203,3
280204,2
280205,2
280206,2
280207,2
280208,2
280209,3
280210,1
280211,2
280212,3
280213,2
280214,4
280215,3
280216,2
280217,1
280218,2
280219,4
280220,2
280221,2
280222,2
280223,2
280224,4
280225,4
280226,2
280227,2
280228,2
280229,2
280230,1
280231,2
280232,2
280233,2
280234,3
280235,2
280236,4
280237,1
280238,2
280239,2
280240,2
280241,2
280242,3
280243,2
280244,1
280245,4
280246,3
280247,1
280248,3
280249,4
280250,1
280251,1
280252,2
280253,4
280254,3
280255,4
280256,2
280257,3
280258,2
280259,4
280260,1
280261,2
280262,3
280263,1
280264,2
280265,2
280266,4
280267,3
280268,1
280269,2
280270,2
280271,4
280272,2
280273,2
280274,2
280275,2
280276,2
280277,2
280278,4
280279,2
280280,1
280281,2
280282,2
280283,2
280284,4
280285,4
280286,1
280287,2
280288,2
280289,2
280290,4
280291,2
280292,2
280293,3
280294,2
280295,2
280296,3
280297,3
280298,1
280299,4
280300,2
280301,3
280302,1
280303,2
280304,1
280305,2
280306,3
280307,2
280308,3
280309,3
280310,2
280311,1
280312,2
280313,2
280314,1
280315,1
280316,1
280317,2
280318,2
280319,2
280320,1
280321,1
280322,2
280323,2
280324,1
280325,2
280326,3
280327,2
280328,1
280329,2
280330,3
280331,2
280332,4
280333,2
280334,3
280335,2
280336,2
280337,3
280338,1
280339,1
280340,2
280341,2
280342,2
280343,2
280344,1
280345,4
280346,1
280347,2
280348,1
280349,2
280350,2
280351,3
280352,3
280353,2
280354,2
280355,2
280356,4
280357,2
280358,1
280359,1
280360,2
280361,2
280362,2
280363,2
280364,2
280365,4
280366,4
280367,4
280368,2
280369,4
280370,2
280371,2
280372,3
280373,2
280374,2
280375,4
280376,3
280377,3
280378,2
280379,2
280380,1
280381,3
280382,2
280383,2
280384,3
280385,4
280386,2
280387,2
280388,2
280389,2
280390,4
280391,2
280392,3
280393,4
280394,2
280395,2
280396,2
280397,2
280398,2
280399,2
280400,3
280401,2
280402,4
280403,1
280404,3
280405,4
280406,2
280407,1
280408,4
280409,3
280410,1
280411,1
280412,2
280413,3
280414,4
280415,4
280416,2
280417,2
280418,2
280419,1
280420,2
280421,1
280422,2
280423,4
280424,1
280425,3
280426,1
280427,4
280428,2
280429,4
280430,3
280431,2
280432,2
280433,3
280434,2
280435,4
280436,1
280437,2
280438,1
280439,2
280440,4
280441,3
280442,4
280443,2
280444,1
280445,3
280446,2
280447,2
280448,4
280449,2
280450,4
280451,1
280452,1
280453,2
280454,2
280455,1
280456,2
280457,2
280458,3
280459,4
280460,3
280461,2
280462,2
280463,3
280464,1
280465,2
280466,4
280467,4
280468,1
280469,4
280470,3
280471,2
280472,4
280473,3
280474,1
280475,4
280476,2
280477,3
280478,2
280479,2
280480,2
280481,2
280482,3
280483,2
280484,2
280485,4
280486,2
280487,3
280488,2
280489,3
280490,3
280491,4
280492,3
280493,3
280494,2
280495,1
280496,3
280497,4
280498,1
280499,2
280500,1
280501,2
280502,1
280503,1
280504,1
280505,2
280506,2
280507,2
280508,1
280509,1
280510,2
280511,2
280512,1
280513,2
280514,1
280515,2
280516,1
280517,2
280518,2
280519,4
280520,2
280521,3
280522,4
280523,2
280524,4
280525,2
280526,4
280527,1
280528,2
280529,1
280530,2
280531,1
280532,1
280533,1
280534,2
280535,2
280536,3
280537,1
280538,1
280539,1
280540,3
280541,1
280542,2
280543,3
280544,2
280545,1
280546,2
280547,2
280548,4
280549,4
280550,2
280551,1
280552,2
280553,3
280554,2
280555,3
280556,4
280557,2
280558,3
280559,2
280560,2
280561,4
280562,2
280563,2
280564,2
280565,4
280566,2
280567,2
280568,1
280569,3
280570,1
280571,3
280572,1
280573,2
280574,1
280575,4
280576,4
280577,3
280578,1
280579,1
280580,1
280581,3
280582,2
280583,2
280584,4
280585,2
280586,2
280587,1
280588,1
280589,2
280590,2
280591,1
280592,4
280593,2
280594,2
280595,4
280596,2
280597,4
280598,2
280599,2
280600,2
280601,2
280602,2
280603,2
280604,3
280605,4
280606,2
280607,2
280608,3
280609,2
280610,4
280611,2
280612,3
280613,1
280614,3
280615,2
280616,2
280617,1
280618,1
280619,1
280620,2
280621,2
280622,1
280623,1
280624,4
280625,2
280626,2
280627,1
280628,2
280629,2
280630,1
280631,1
280632,1
280633,2
280634,3
280635,1
280636,1
280637,2
280638,2
280639,3
280640,1
280641,4
280642,2
280643,2
280644,2
280645,2
280646,2
280647,1
280648,2
280649,2
280650,3
280651,3
280652,1
280653,4
280654,1
280655,2
280656,3
280657,2
280658,1
280659,2
280660,3
280661,4
280662,4
280663,2
280664,2
280665,1
280666,3
280667,1
280668,1
280669,4
280670,2
280671,2
280672,2
280673,2
280674,1
280675,2
280676,4
280677,2
280678,4
280679,2
280680,2
280681,2
280682,4
280683,2
280684,2
280685,2
280686,2
280687,4
280688,3
280689,1
280690,4
280691,3
280692,1
280693,2
280694,2
280695,2
280696,3
280697,1
280698,2
280699,2
280700,1
280701,3
280702,1
280703,2
280704,4
280705,3
280706,1
280707,1
280708,3
280709,2
280710,1
280711,4
280712,1
280713,1
280714,2
280715,3
280716,4
280717,2
280718,3
280719,4
280720,4
280721,2
280722,2
280723,2
280724,2
280725,2
280726,3
280727,1
280728,2
280729,4
280730,2
280731,3
280732,2
280733,2
280734,4
280735,4
280736,2
280737,1
280738,2
280739,2
280740,2
280741,4
280742,4
280743,2
280744,4
280745,2
280746,2
280747,2
280748,2
280749,1
280750,2
280751,1
280752,3
280753,1
280754,2
280755,3
280756,2
280757,2
280758,2
280759,2
280760,2
280761,4
280762,1
280763,2
280764,2
280765,2
280766,2
280767,1
280768,2
280769,2
280770,2
280771,2
280772,4
280773,2
280774,4
280775,4
280776,1
280777,4
280778,2
280779,2
280780,4
280781,1
280782,3
280783,2
280784,2
280785,1
280786,2
280787,4
280788,2
280789,1
280790,3
280791,2
280792,4
280793,1
280794,2
280795,2
280796,1
280797,1
280798,2
280799,2
280800,3
280801,2
280802,2
280803,2
280804,2
280805,2
280806,3
280807,2
280808,2
280809,1
280810,2
280811,2
280812,4
280813,4
280814,2
280815,1
280816,1
280817,2
280818,3
280819,2
280820,2
280821,1
280822,1
280823,2
280824,2
280825,1
280826,1
280827,3
280828,4
280829,2
280830,2
280831,3
280832,2
280833,3
280834,2
280835,2
280836,3
280837,2
280838,2
280839,4
280840,2
280841,4
280842,2
280843,1
280844,4
280845,2
280846,4
280847,2
280848,2
280849,4
280850,4
280851,4
280852,3
280853,1
280854,3
280855,2
280856,2
280857,2
280858,2
280859,2
280860,4
280861,1
280862,4
280863,2
280864,2
280865,1
280866,2
280867,2
280868,2
280869,2
280870,2
280871,2
280872,1
280873,2
280874,3
280875,2
280876,3
280877,2
280878,2
280879,2
280880,3
280881,3
280882,1
280883,2
280884,3
280885,2
280886,2
280887,2
280888,3
280889,1
280890,1
280891,4
280892,2
280893,3
280894,3
280895,2
280896,3
280897,1
280898,1
280899,1
280900,2
280901,1
280902,3
280903,4
280904,2
280905,2
280906,2
280907,3
280908,3
280909,3
280910,4
280911,3
280912,2
280913,4
280914,1
280915,2
280916,1
280917,4
280918,2
280919,3
280920,2
280921,1
280922,2
280923,3
280924,3
280925,1
280926,2
280927,3
280928,2
280929,4
280930,2
280931,4
280932,4
280933,4
280934,4
280935,2
280936,2
280937,1
280938,2
280939,2
280940,3
280941,1
280942,3
280943,2
280944,4
280945,4
280946,2
280947,2
280948,3
280949,2
280950,2
280951,2
280952,1
280953,1
280954,3
280955,2
280956,2
280957,1
280958,1
280959,1
280960,4
280961,3
280962,2
280963,3
280964,2
280965,2
280966,1
280967,4
280968,4
280969,2
280970,4
280971,1
280972,2
280973,4
280974,2
280975,2
280976,1
280977,2
280978,2
280979,3
280980,1
280981,3
280982,1
280983,3
280984,2
280985,3
280986,4
280987,2
280988,2
280989,4
280990,2
280991,2
280992,2
280993,1
280994,4
280995,3
280996,4
280997,4
280998,2
280999,4
281000,3
281001,2
281002,3
281003,2
281004,2
281005,4
281006,2
281007,3
281008,1
281009,4
281010,3
281011,2
281012,2
281013,3
281014,3
281015,1
281016,3
281017,1
281018,4
281019,3
281020,1
281021,1
281022,1
281023,1
281024,1
281025,4
281026,2
281027,3
281028,1
281029,2
281030,1
281031,2
281032,1
281033,1
281034,2
281035,4
281036,2
281037,2
281038,3
281039,2
281040,2
281041,2
281042,2
281043,1
281044,3
281045,2
281046,3
281047,2
281048,1
281049,2
281050,2
281051,3
281052,3
281053,4
281054,4
281055,3
281056,4
281057,2
281058,4
281059,2
281060,3
281061,2
281062,2
281063,1
281064,1
281065,4
281066,1
281067,3
281068,2
281069,4
281070,3
281071,2
281072,2
281073,3
281074,2
281075,2
281076,4
281077,2
281078,1
281079,4
281080,2
281081,3
281082,4
281083,2
281084,3
281085,3
281086,2
281087,2
281088,4
281089,4
281090,2
281091,1
281092,2
281093,2
281094,4
281095,4
281096,2
281097,2
281098,1
281099,2
281100,4
281101,2
281102,2
281103,2
281104,2
281105,2
281106,2
281107,4
281108,2
281109,4
281110,2
281111,1
281112,1
281113,1
281114,3
281115,2
281116,2
281117,2
281118,4
281119,2
281120,2
281121,4
281122,2
281123,2
281124,3
281125,3
281126,4
281127,1
281128,1
281129,4
281130,1
281131,4
281132,1
281133,3
281134,2
281135,2
281136,2
281137,2
281138,3
281139,2
281140,1
281141,1
281142,3
281143,4
281144,2
281145,3
281146,2
281147,4
281148,2
281149,4
281150,4
281151,2
281152,2
281153,2
281154,1
281155,4
281156,1
281157,1
281158,4
281159,2
281160,2
281161,2
281162,3
281163,3
281164,1
281165,4
281166,2
281167,3
281168,4
281169,4
281170,3
281171,4
281172,2
281173,2
281174,2
281175,1
281176,2
281177,2
281178,1
281179,1
281180,1
281181,2
281182,1
281183,4
281184,4
281185,1
281186,2
281187,2
281188,3
281189,1
281190,4
281191,2
281192,3
281193,2
281194,2
281195,4
281196,2
281197,2
